path,rel_path,label,samplerate,channels,duration_s,md5
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (35).wav,Laam/2_2_Taj_Laam_T (35).wav,Laam,16000,1,1.0,f41590cc8088c667250410f5196b194f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (350).wav,Laam/2_2_Taj_Laam_T (350).wav,Laam,16000,1,1.0,79f44e95faadbd849c57fcbfccb52c58
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (351).wav,Laam/2_2_Taj_Laam_T (351).wav,Laam,16000,1,1.0,6689b81bf1e515cebe04f9c526b5bb91
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (352).wav,Laam/2_2_Taj_Laam_T (352).wav,Laam,16000,1,1.0,102ebe529dec411989631cfaf306ce7b
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (353).wav,Laam/2_2_Taj_Laam_T (353).wav,Laam,16000,1,1.0,b53222d4234b6304a60a8c21d9144cc1
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (354).wav,Laam/2_2_Taj_Laam_T (354).wav,Laam,16000,1,1.0,d6386322fbb85a44962b249324115966
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (355).wav,Laam/2_2_Taj_Laam_T (355).wav,Laam,16000,1,1.0,15a8e9304b5800282c349685447b9957
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (356).wav,Laam/2_2_Taj_Laam_T (356).wav,Laam,16000,1,1.0,d765bd7a48ecfdf2dae3de3d15c478d1
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (357).wav,Laam/2_2_Taj_Laam_T (357).wav,Laam,16000,1,1.0,748d56d7dbda4bc18bb25cffb01f612f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (358).wav,Laam/2_2_Taj_Laam_T (358).wav,Laam,16000,1,1.0,20467ed8eba1dd593aad3c08ad38f905
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (359).wav,Laam/2_2_Taj_Laam_T (359).wav,Laam,16000,1,1.0,ed4b686a55e94f9c7984c34e93121820
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (36).wav,Laam/2_2_Taj_Laam_T (36).wav,Laam,16000,1,1.0,71a2003a6d7a99229cb5cad7d992728c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (360).wav,Laam/2_2_Taj_Laam_T (360).wav,Laam,16000,1,1.0,6f25679a4d85e6c48b5cea1337b8be15
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (361).wav,Laam/2_2_Taj_Laam_T (361).wav,Laam,16000,1,1.0,9c3666f87ed2a7ce4771bc7be4704e5e
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (362).wav,Laam/2_2_Taj_Laam_T (362).wav,Laam,16000,1,1.0,59eb10c53d95404e44f226def11fb281
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (363).wav,Laam/2_2_Taj_Laam_T (363).wav,Laam,16000,1,1.0,56eec968bcdefb986176b772e0ebcfdf
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (364).wav,Laam/2_2_Taj_Laam_T (364).wav,Laam,16000,1,1.0,819030047720fe70ba9d4b4f47bebd3f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (365).wav,Laam/2_2_Taj_Laam_T (365).wav,Laam,16000,1,1.0,e4cc776a5b047b94be473507be293b06
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (366).wav,Laam/2_2_Taj_Laam_T (366).wav,Laam,16000,1,1.0,841ae35e2a2ff0f834926bf67b1b27ac
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (367).wav,Laam/2_2_Taj_Laam_T (367).wav,Laam,16000,1,1.0,0075b90ed4eb8d858393ad2db4efdd10
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (368).wav,Laam/2_2_Taj_Laam_T (368).wav,Laam,16000,1,1.0,35000b2927ce49f7c99c7fb4c06a6d23
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (369).wav,Laam/2_2_Taj_Laam_T (369).wav,Laam,16000,1,1.0,3390646fe71959355151009d2388de60
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (37).wav,Laam/2_2_Taj_Laam_T (37).wav,Laam,16000,1,1.0,970bc3a485da78a0b8949dbaaec607db
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (370).wav,Laam/2_2_Taj_Laam_T (370).wav,Laam,16000,1,1.0,101d328dd8ab27155b4e1e23ca1cba9c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (371).wav,Laam/2_2_Taj_Laam_T (371).wav,Laam,16000,1,1.0,41061cda373053ac67b88af8ac197494
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (372).wav,Laam/2_2_Taj_Laam_T (372).wav,Laam,16000,1,1.0,45f5ab0c3c5d2bd3faca5c702c6e250b
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (373).wav,Laam/2_2_Taj_Laam_T (373).wav,Laam,16000,1,1.0,a1f5abb47bbd1af6350cf896829ad3e4
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (374).wav,Laam/2_2_Taj_Laam_T (374).wav,Laam,16000,1,1.0,ce3e2f992e63de2570731703b935c60b
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (375).wav,Laam/2_2_Taj_Laam_T (375).wav,Laam,16000,1,1.0,c7f1dccd8bd8839656c66873df585b11
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (376).wav,Laam/2_2_Taj_Laam_T (376).wav,Laam,16000,1,1.0,281bb3b661bba480a656159279776a3c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (377).wav,Laam/2_2_Taj_Laam_T (377).wav,Laam,16000,1,1.0,d95814fb5741be4eda38e70e8e135b8a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (378).wav,Laam/2_2_Taj_Laam_T (378).wav,Laam,16000,1,1.0,514a7f3a9e9fa0c1ab90400c57ca5557
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (379).wav,Laam/2_2_Taj_Laam_T (379).wav,Laam,16000,1,1.0,f6855742e970cabc4d46c4f4aab3aea9
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (38).wav,Laam/2_2_Taj_Laam_T (38).wav,Laam,16000,1,1.0,f3ced9f47231d4634df1f6d805e4010e
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (380).wav,Laam/2_2_Taj_Laam_T (380).wav,Laam,16000,1,1.0,9bed600d58e05f4e34118c62455100ac
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (381).wav,Laam/2_2_Taj_Laam_T (381).wav,Laam,16000,1,1.0,16de99f2721b91958a800167a51f6073
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (382).wav,Laam/2_2_Taj_Laam_T (382).wav,Laam,16000,1,1.0,5d89dd80b80686c16f1f81da8fbfa478
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (383).wav,Laam/2_2_Taj_Laam_T (383).wav,Laam,16000,1,1.0,14c3e9c8bf450597c392b2d0cec4fbaf
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (384).wav,Laam/2_2_Taj_Laam_T (384).wav,Laam,16000,1,1.0,37ec9834f860b71dde7257252d5c02a4
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (385).wav,Laam/2_2_Taj_Laam_T (385).wav,Laam,16000,1,1.0,d1813b9d8af37335e2b2000db5d4207c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (386).wav,Laam/2_2_Taj_Laam_T (386).wav,Laam,16000,1,1.0,01a22025135b76f7aeeb1066d3c53633
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (387).wav,Laam/2_2_Taj_Laam_T (387).wav,Laam,16000,1,1.0,a524168c7148101bdcdafd3caf253687
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (388).wav,Laam/2_2_Taj_Laam_T (388).wav,Laam,16000,1,1.0,d081c6b61b0c51def4aed85e785a5f76
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (389).wav,Laam/2_2_Taj_Laam_T (389).wav,Laam,16000,1,1.0,9740e5eabf59fabfc93aa567bc9c6bd7
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (39).wav,Laam/2_2_Taj_Laam_T (39).wav,Laam,16000,1,1.0,137702c8b2aef92d286237951fa2f183
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (390).wav,Laam/2_2_Taj_Laam_T (390).wav,Laam,16000,1,1.0,02081eef5bd0b3561643b4054eded501
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (391).wav,Laam/2_2_Taj_Laam_T (391).wav,Laam,16000,1,1.0,1a073ada6a30bcbe355d4d0d60bb7f46
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (392).wav,Laam/2_2_Taj_Laam_T (392).wav,Laam,16000,1,1.0,78bc7707d0495410d459a58bba865a79
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (393).wav,Laam/2_2_Taj_Laam_T (393).wav,Laam,16000,1,1.0,b8ed7a670f44408f8cfaf8fafb6da820
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (394).wav,Laam/2_2_Taj_Laam_T (394).wav,Laam,16000,1,1.0,b84b81641f841f7a6d5ea2ed705de3da
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (395).wav,Laam/2_2_Taj_Laam_T (395).wav,Laam,16000,1,1.0,f7f435ef734d958458f6cf5332e7956f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (396).wav,Laam/2_2_Taj_Laam_T (396).wav,Laam,16000,1,1.0,e9db458f58944a54d48d2867dac5298f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (397).wav,Laam/2_2_Taj_Laam_T (397).wav,Laam,16000,1,1.0,543a9167a052a836e799cb482fd34e19
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (398).wav,Laam/2_2_Taj_Laam_T (398).wav,Laam,16000,1,1.0,387fc49b516dbf8e9f22274c155a9d28
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (399).wav,Laam/2_2_Taj_Laam_T (399).wav,Laam,16000,1,1.0,b92b01336935bbf8aaaffbf09bd1d074
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (4).wav,Laam/2_2_Taj_Laam_T (4).wav,Laam,16000,1,1.0,451b092188d580d3e45b6360dc4e197a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (40).wav,Laam/2_2_Taj_Laam_T (40).wav,Laam,16000,1,1.0,ec7b6d1eeb33af5a9c1466c35e12d57d
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (400).wav,Laam/2_2_Taj_Laam_T (400).wav,Laam,16000,1,1.0,bb22e706ce11eab0f8ccb67c084310f4
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (401).wav,Laam/2_2_Taj_Laam_T (401).wav,Laam,16000,1,1.0,1c99428967e3be4535256a16e9476e0f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (402).wav,Laam/2_2_Taj_Laam_T (402).wav,Laam,16000,1,1.0,e2da276995b6d3ff03ea9a7c0fc72f42
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (403).wav,Laam/2_2_Taj_Laam_T (403).wav,Laam,16000,1,1.0,6e1a0e084db55466a9bda90f15b127a5
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (404).wav,Laam/2_2_Taj_Laam_T (404).wav,Laam,16000,1,1.0,e53ee002b9e2faa119210a19bf597ecc
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (405).wav,Laam/2_2_Taj_Laam_T (405).wav,Laam,16000,1,1.0,a898e25d7db433965bd244e921be3a41
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (406).wav,Laam/2_2_Taj_Laam_T (406).wav,Laam,16000,1,1.0,4168abc24537b73e219d9476b3ebea22
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (407).wav,Laam/2_2_Taj_Laam_T (407).wav,Laam,16000,1,1.0,8e77fb78a82721723d3904c33954eb53
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (408).wav,Laam/2_2_Taj_Laam_T (408).wav,Laam,16000,1,1.0,a822247ba4b59a07fd83a28d925e932a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (409).wav,Laam/2_2_Taj_Laam_T (409).wav,Laam,16000,1,1.0,bb8361d384f8a07e1c04f93abbaa5ae6
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (41).wav,Laam/2_2_Taj_Laam_T (41).wav,Laam,16000,1,1.0,4977a5223dda665e6bd6e731cb9efc7a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (410).wav,Laam/2_2_Taj_Laam_T (410).wav,Laam,16000,1,1.0,5f65998ac6511bd9e11ab1a888fe7281
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (411).wav,Laam/2_2_Taj_Laam_T (411).wav,Laam,16000,1,1.0,b8d2ccbb2d4d7e7ed7dc54ceb6651907
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (412).wav,Laam/2_2_Taj_Laam_T (412).wav,Laam,16000,1,1.0,320c97696df0f970dd9349076e0b4404
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (413).wav,Laam/2_2_Taj_Laam_T (413).wav,Laam,16000,1,1.0,bc3b9fc77b9c78d6321e305346578013
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (414).wav,Laam/2_2_Taj_Laam_T (414).wav,Laam,16000,1,1.0,f75f84a5d40e5fba09019b2540b0ce48
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (415).wav,Laam/2_2_Taj_Laam_T (415).wav,Laam,16000,1,1.0,cf83e52004045231ab2113975b8613e4
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (416).wav,Laam/2_2_Taj_Laam_T (416).wav,Laam,16000,1,1.0,1a64d0dc0545b51eb11b0299a955dd94
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (42).wav,Laam/2_2_Taj_Laam_T (42).wav,Laam,16000,1,1.0,6c48b05ec810d981aeb0d61126c62b24
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (43).wav,Laam/2_2_Taj_Laam_T (43).wav,Laam,16000,1,1.0,1d7bae1c1ae161449387431aa31f9c11
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (44).wav,Laam/2_2_Taj_Laam_T (44).wav,Laam,16000,1,1.0,fc9d09c3b702f6c2182b72de594e2d06
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (45).wav,Laam/2_2_Taj_Laam_T (45).wav,Laam,16000,1,1.0,af308df0071edc0d2be187b0097aabcf
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (46).wav,Laam/2_2_Taj_Laam_T (46).wav,Laam,16000,1,1.0,d22c31781d11fc0c67782968d0a98ac6
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (47).wav,Laam/2_2_Taj_Laam_T (47).wav,Laam,16000,1,1.0,f7e5c36af14ec0571f902eafd7c6641c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (48).wav,Laam/2_2_Taj_Laam_T (48).wav,Laam,16000,1,1.0,6f845033bdcbc9e81a7a604040ee2334
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (49).wav,Laam/2_2_Taj_Laam_T (49).wav,Laam,16000,1,1.0,2095eff949afd93a449d4e5d8430d144
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (5).wav,Laam/2_2_Taj_Laam_T (5).wav,Laam,16000,1,1.0,7cbbb491e93febc2edafaa065dd83c83
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (50).wav,Laam/2_2_Taj_Laam_T (50).wav,Laam,16000,1,1.0,155f8845c4a53ccbb4ffa5b4c6dd7b88
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (51).wav,Laam/2_2_Taj_Laam_T (51).wav,Laam,16000,1,1.0,1d1367f3da657681eea68d1b34f2480e
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (52).wav,Laam/2_2_Taj_Laam_T (52).wav,Laam,16000,1,1.0,044c0093420b635a19e9079363591d76
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (53).wav,Laam/2_2_Taj_Laam_T (53).wav,Laam,16000,1,1.0,7074ccb5d0f6fc790ab15a007cf9cb4a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (54).wav,Laam/2_2_Taj_Laam_T (54).wav,Laam,16000,1,1.0,c30bd7f431111c87cb4cfda96bc12b5f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (55).wav,Laam/2_2_Taj_Laam_T (55).wav,Laam,16000,1,1.0,5c736b7ed5083836136c46a6cef8e2c8
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (56).wav,Laam/2_2_Taj_Laam_T (56).wav,Laam,16000,1,1.0,4dc2fdbae36743641ed8ecb496dd5017
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (57).wav,Laam/2_2_Taj_Laam_T (57).wav,Laam,16000,1,1.0,e35b7ce2072e98a3004128c93a1edf6b
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (58).wav,Laam/2_2_Taj_Laam_T (58).wav,Laam,16000,1,1.0,7a1a9e489361401b75282545583052b0
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (59).wav,Laam/2_2_Taj_Laam_T (59).wav,Laam,16000,1,1.0,be55ca9520f0a974b005049cc0703bb2
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (6).wav,Laam/2_2_Taj_Laam_T (6).wav,Laam,16000,1,1.0,ae034a3441532e13ec185a7226e14611
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (60).wav,Laam/2_2_Taj_Laam_T (60).wav,Laam,16000,1,1.0,9de66ba1807815802fde3408f0799276
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (61).wav,Laam/2_2_Taj_Laam_T (61).wav,Laam,16000,1,1.0,44d55dd2cbf25f47ec77461e3b6eb7ae
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (62).wav,Laam/2_2_Taj_Laam_T (62).wav,Laam,16000,1,1.0,9617a2c6578d5067089cf0872cb7d85d
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (63).wav,Laam/2_2_Taj_Laam_T (63).wav,Laam,16000,1,1.0,86209c0d2a3cba8fa8e5779fee79a2be
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (64).wav,Laam/2_2_Taj_Laam_T (64).wav,Laam,16000,1,1.0,9149976d1b9cb5c5a6884766f97463d4
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (65).wav,Laam/2_2_Taj_Laam_T (65).wav,Laam,16000,1,1.0,31f53b7cc07a152f873f48a1be1c3607
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (66).wav,Laam/2_2_Taj_Laam_T (66).wav,Laam,16000,1,1.0,df15c254e51f450ec85f3c721932495d
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (67).wav,Laam/2_2_Taj_Laam_T (67).wav,Laam,16000,1,1.0,9f301afba06abd7cf39df57bd359b0d8
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (68).wav,Laam/2_2_Taj_Laam_T (68).wav,Laam,16000,1,1.0,969450c12cd559e981a406bb9d8aafa7
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (69).wav,Laam/2_2_Taj_Laam_T (69).wav,Laam,16000,1,1.0,e7de9cff257bb356ebc4ca269dd69de4
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (7).wav,Laam/2_2_Taj_Laam_T (7).wav,Laam,16000,1,1.0,f9b820b9a2e19f9faceb62466087482e
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (70).wav,Laam/2_2_Taj_Laam_T (70).wav,Laam,16000,1,1.0,b9a8efab69d180a83868736fd9911087
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (71).wav,Laam/2_2_Taj_Laam_T (71).wav,Laam,16000,1,1.0,4ca463d92fd219030700239b4badf560
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (72).wav,Laam/2_2_Taj_Laam_T (72).wav,Laam,16000,1,1.0,88e3e8da7d6c9a2e51bf1cd962a200f6
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (73).wav,Laam/2_2_Taj_Laam_T (73).wav,Laam,16000,1,1.0,7501c492bc174f6358f9dbd402f1e795
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (74).wav,Laam/2_2_Taj_Laam_T (74).wav,Laam,16000,1,1.0,aaf7c573bb7dac365f70fa3dc5cd0b3c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (75).wav,Laam/2_2_Taj_Laam_T (75).wav,Laam,16000,1,1.0,279c44f4bf09b0bf1f70be59c3ef82a6
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (76).wav,Laam/2_2_Taj_Laam_T (76).wav,Laam,16000,1,1.0,06f957f8d9daad62ba0465aac73f2dc8
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (77).wav,Laam/2_2_Taj_Laam_T (77).wav,Laam,16000,1,1.0,c25da01acbe9fa0ec9a0127562efa54f
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (78).wav,Laam/2_2_Taj_Laam_T (78).wav,Laam,16000,1,1.0,de36dcd93f44e2e25bab96484a5d886a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (79).wav,Laam/2_2_Taj_Laam_T (79).wav,Laam,16000,1,1.0,0fa717bfd28037bcd4fb428f4052243a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (8).wav,Laam/2_2_Taj_Laam_T (8).wav,Laam,16000,1,1.0,5fa6de60e03e0ea341b6e3a1333e23c0
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (80).wav,Laam/2_2_Taj_Laam_T (80).wav,Laam,16000,1,1.0,6406af954eb21ef748e399d8d919ec41
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (81).wav,Laam/2_2_Taj_Laam_T (81).wav,Laam,16000,1,1.0,b882f5a05ecb782c30a28b37fa66ae25
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (82).wav,Laam/2_2_Taj_Laam_T (82).wav,Laam,16000,1,1.0,0d85072b593720dbe1604efa55a94150
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (83).wav,Laam/2_2_Taj_Laam_T (83).wav,Laam,16000,1,1.0,fcc2d721a180e33233399bab527524d1
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (84).wav,Laam/2_2_Taj_Laam_T (84).wav,Laam,16000,1,1.0,64b5a0b8d12b7b4967183436a1f1dfb2
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (85).wav,Laam/2_2_Taj_Laam_T (85).wav,Laam,16000,1,1.0,77e05a9b2ce65996309d3b2b71b78c81
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (86).wav,Laam/2_2_Taj_Laam_T (86).wav,Laam,16000,1,1.0,990fb05bd9e7c45cb3cedddf28359c3c
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (87).wav,Laam/2_2_Taj_Laam_T (87).wav,Laam,16000,1,1.0,d8526dfaa29f1350ec252d1db792b382
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (88).wav,Laam/2_2_Taj_Laam_T (88).wav,Laam,16000,1,1.0,05b7a5bd8d1220ee92ca1c38cb2a0125
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (89).wav,Laam/2_2_Taj_Laam_T (89).wav,Laam,16000,1,1.0,d0ce3b845012c2035c3f121942dad749
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (9).wav,Laam/2_2_Taj_Laam_T (9).wav,Laam,16000,1,1.0,2e655fdcfaddb6009a18bbeaa782a473
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (90).wav,Laam/2_2_Taj_Laam_T (90).wav,Laam,16000,1,1.0,4ce44cd8485ab1cae51fdcb3799ef481
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (91).wav,Laam/2_2_Taj_Laam_T (91).wav,Laam,16000,1,1.0,871eb978a6cccdc885627ea3b82e3f07
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (92).wav,Laam/2_2_Taj_Laam_T (92).wav,Laam,16000,1,1.0,b86415c3b790a4161d4f55801e269fbb
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (93).wav,Laam/2_2_Taj_Laam_T (93).wav,Laam,16000,1,1.0,3f61582770835ac0e0be8bbb419f8b1e
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (94).wav,Laam/2_2_Taj_Laam_T (94).wav,Laam,16000,1,1.0,5d38641a192e99083d711624acda382a
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (95).wav,Laam/2_2_Taj_Laam_T (95).wav,Laam,16000,1,1.0,f9ae08cef338fff52057ad1e8d572ef3
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (96).wav,Laam/2_2_Taj_Laam_T (96).wav,Laam,16000,1,1.0,ab9fa8ee110966ea2e46d55ae611889b
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (97).wav,Laam/2_2_Taj_Laam_T (97).wav,Laam,16000,1,1.0,7b9a342c4a50cb3c5b39f1521e5de883
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (98).wav,Laam/2_2_Taj_Laam_T (98).wav,Laam,16000,1,1.0,98fd85238e7cb0b1862c0afae02c5729
/data1/yansari/Kutuby/Dataset/Laam/2_2_Taj_Laam_T (99).wav,Laam/2_2_Taj_Laam_T (99).wav,Laam,16000,1,1.0,be8afe80bdfc76c9cb2be63a45c6f081
/data1/yansari/Kutuby/Dataset/Meem/2_3_Meem_T10 (2).wav,Meem/2_3_Meem_T10 (2).wav,Meem,16000,1,1.0,ddf4017342795e58697d9e37fbe37112
/data1/yansari/Kutuby/Dataset/Meem/2_3_Meem_T10 (3).wav,Meem/2_3_Meem_T10 (3).wav,Meem,16000,1,1.0,b94104a387a5981e9475ec9e02658b71
