path,label,duration_s,samplerate,channels
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (145).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (389).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (48).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (130).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (128).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T125 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (89).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (105).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T28 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T2 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (69).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T10 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T69 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (276).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (21).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T138.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T88 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T57 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T21 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T223B (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T45 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T13b.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T138 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T50 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T57 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T2.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T33 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T40 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (189).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (337).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T28 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (195).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T33 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T90 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T50 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (41).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (32).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (249).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (345).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (296).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (214).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (191).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T20b (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_t18b (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (232).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T63 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T34 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (143).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (68).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (180).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (206).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T20b (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T5 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T58 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (127).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (156).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (229).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T34 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T76 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (196).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (17).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (293).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T2 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T4 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (334).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (201).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (137).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T75 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (279).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T13b (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (185).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (25).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (116).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (72).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_t18b (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T87.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T3 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T126 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (262).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (36).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T60 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T28 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (202).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T18 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (190).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (155).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (119).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (169).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (135).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T70 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (347).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (140).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (104).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T57 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T4.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T16.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (257).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (26).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T2 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (241).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (298).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T28 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (346).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (166).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T90 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (321).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (223).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T63 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T126 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T22 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (217).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (218).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T76 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (211).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T13b (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T8 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T88 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T45.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T223B (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (101).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T5 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (114).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (358).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (386).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T223B (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (27).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T60 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (35).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (149).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (204).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (283).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (370).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T5.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T16 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T223B.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T138 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T126 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T34 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T20-Tajweed_Exe (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (246).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T88 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (367).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (294).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (365).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (56).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T45 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T75 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T126.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T20-Tajweed_Exe (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (385).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (30).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T5 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T20-Tajweed_Exe.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (170).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (219).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T63 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (161).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (84).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T3 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T28 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (222).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (29).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T76 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T82 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (97).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (354).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (271).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (398).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T60 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (188).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (102).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (280).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T80 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (268).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (363).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (309).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (231).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T9 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T46 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T88 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (31).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (55).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T9 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T8 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T87 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (304).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T1 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T16b (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T50 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (92).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T88 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (13).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (312).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (247).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T22 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T27 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T80 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (326).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (10).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (248).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T12 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (22).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_t18b (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (76).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T1 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (372).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T223B (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T18 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (251).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (238).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T30 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T87 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T64.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (360).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (51).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (270).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T138 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T8.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T64 (8).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (373).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (239).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T12 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (253).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T40 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (78).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T60 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (125).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T76.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T125 (7).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T12 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (225).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (281).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (50).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T45 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T70 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (12).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (235).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T11 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T75 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T10.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T58 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (63).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (256).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T70 (3).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (244).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (311).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T45 (2).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T87 (4).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (16).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T57.wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T11 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (390).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T30 (5).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (210).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Kha_T64 (6).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (310).wav,Kha,1.0,16000,1
/data1/yansari/Kutuby/Dataset/Kha/0_6_Taj_Kha_T (18).wav,Kha,1.0,16000,1
